ln_income,edu_years,edu_std,int_use,int_std,edu_int_interact,gender,age,residence,health,hukou
0,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,1,40,0,3,0
10.714439990727769,3,-0.697214978,3,-0.198084136,0.13810722627486027,1,55,1,3,0
10.12667110305036,3,-0.697214978,1,-1.395265241,0.97279982397615,1,67,1,4,0
7.475905969367397,3,-0.697214978,2,-0.796674688,0.5554535251255052,1,73,1,2,0
9.210440366976517,3,-0.697214978,1,-1.395265241,0.97279982397615,1,82,1,5,0
8.853808274977197,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,63,0,1,1
0,3,-0.697214978,5,0.9990969695954552,-0.696585371,0,56,1,4,0
0,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,61,1,5,0
0,3,-0.697214978,4,0.4005064169404213,-0.279239073,0,72,1,4,0
16.11809565095832,3,-0.697214978,4,0.4005064169404213,-0.279239073,1,45,1,4,0
0,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,59,1,4,0
9.90353755128617,3,-0.697214978,5,0.9990969695954552,-0.696585371,0,37,1,3,0
9.90353755128617,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,53,1,3,1
0,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,57,1,3,0
11.918397239722838,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,1,31,1,5,0
7.0909098220799835,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,67,0,1,0
11.695255355062795,4,-0.395416516,3,-0.198084136,0.07832573876829359,0,30,1,3,0
9.90353755128617,3,-0.697214978,3,-0.198084136,0.13810722627486027,0,45,1,3,0
0,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,49,1,3,1
8.517393171418904,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,56,0,2,0
10.12667110305036,6,0.20818040826980613,2,-0.796674688,-0.165852062,0,59,1,3,0
10.555838779903407,6,0.20818040826980613,3,-0.198084136,-0.041237236,0,67,1,4,1
16.118095550958316,11,1.7171727183025525,4,0.4005064169404213,0.6877386926751986,1,59,1,2,1
10.819798284210286,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,1,47,1,5,1
9.90353755128617,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,1,66,1,3,0
11.51293546492023,7,0.5099788702763554,5,0.9990969695954552,0.5095183438508204,0,31,1,4,0
7.427144133408616,3,-0.697214978,1,-1.395265241,0.97279982397615,0,73,1,1,0
10.819798284210286,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,50,0,5,0
10.308985993422082,3,-0.697214978,4,0.4005064169404213,-0.279239073,0,51,0,4,0
9.90353755128617,11,1.7171727183025525,5,0.9990969695954552,1.7156220591280704,0,34,1,3,0
11.225256725762893,11,1.7171727183025525,5,0.9990969695954552,1.7156220591280704,0,48,1,3,1
11.002116507732017,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,0,67,0,4,1
8.987321812850125,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,70,0,2,0
0,3,-0.697214978,4,0.4005064169404213,-0.279239073,0,56,1,3,0
11.289794413577894,13,2.3207696423156507,5,0.9990969695954552,2.3186739167666954,0,25,1,5,1
16.11809565095832,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,1,43,1,4,1
12.611541086966115,10,1.4153742562960032,4,0.4005064169404213,0.5668664720188258,1,42,1,4,1
7.601402334583733,3,-0.697214978,1,-1.395265241,0.97279982397615,0,72,1,2,0
11.127277689932466,3,-0.697214978,1,-1.395265241,0.97279982397615,0,49,0,4,0
10.778977123006351,7,0.5099788702763554,4,0.4005064169404213,0.204249810049707,1,67,1,3,1
10.463131911491967,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,65,1,4,1
10.491301994830229,3,-0.697214978,1,-1.395265241,0.97279982397615,0,79,1,4,1
11.289794413577894,3,-0.697214978,1,-1.395265241,0.97279982397615,0,68,1,4,1
11.002116507732017,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,1,51,1,5,1
6.398594934535208,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,68,1,2,0
9.210440366976517,6,0.20818040826980613,2,-0.796674688,-0.165852062,1,66,1,3,1
0,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,1,18,1,5,0
15.894952224644102,11,1.7171727183025525,5,0.9990969695954552,1.7156220591280704,1,48,1,4,1
10.308985993422082,12,2.0189711803091015,4,0.4005064169404213,0.8086109133315714,0,38,1,4,1
0,1,-1.300811902,1,-1.395265241,1.8149776316410415,1,64,1,1,0
10.308985993422082,3,-0.697214978,4,0.4005064169404213,-0.279239073,1,46,1,5,0
11.002116507732017,4,-0.395416516,1,-1.395265241,0.5517109201437042,0,62,1,4,1
10.308985993422082,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,45,1,5,0
9.90353755128617,3,-0.697214978,5,0.9990969695954552,-0.696585371,0,28,1,3,0
9.210440366976517,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,68,1,4,0
8.006700845440367,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,70,1,4,0
11.002116507732017,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,58,1,4,0
11.002116507732017,5,-0.093618054,3,-0.198084136,0.01854425126172692,1,83,1,4,1
7.313886831633462,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,73,1,5,0
9.546884034617925,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,79,1,3,0
12.100717685412471,10,1.4153742562960032,4,0.4005064169404213,0.5668664720188258,1,30,1,5,1
0,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,69,1,2,0
11.19822841866684,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,35,0,4,0
10.819798284210286,7,0.5099788702763554,1,-1.395265241,-0.711555791,1,69,1,4,1
10.596659732783579,4,-0.395416516,5,0.9990969695954552,-0.395059443,1,65,1,2,0
9.90353755128617,3,-0.697214978,4,0.4005064169404213,-0.279239073,0,59,1,2,0
9.210440366976517,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,34,1,4,0
11.002116507732017,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,0,53,1,4,1
10.596659732783579,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,1,25,1,4,1
8.366602832783736,3,-0.697214978,1,-1.395265241,0.97279982397615,1,82,1,3,1
0,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,55,1,3,0
11.289794413577894,4,-0.395416516,5,0.9990969695954552,-0.395059443,1,32,1,3,0
10.596659732783579,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,31,1,5,0
0,3,-0.697214978,4,0.4005064169404213,-0.279239073,0,47,1,4,0
0,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,53,1,4,0
9.90353755128617,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,56,1,2,0
16.1180954509583,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,1,21,1,3,0
10.085850775128717,1,-1.300811902,2,-0.796674688,1.0363239164645177,0,49,1,3,1
11.002116507732017,11,1.7171727183025525,5,0.9990969695954552,1.7156220591280704,0,25,1,4,0
10.819798284210286,4,-0.395416516,1,-1.395265241,0.5517109201437042,0,50,1,5,0
8.665785595466064,3,-0.697214978,1,-1.395265241,0.97279982397615,1,80,1,2,0
10.298935994257638,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,54,1,3,0
9.90353755128617,3,-0.697214978,4,0.4005064169404213,-0.279239073,0,49,0,3,1
8.881975184248867,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,76,0,2,0
9.90353755128617,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,58,1,1,0
13.122365377402328,12,2.0189711803091015,5,0.9990969695954552,2.0171479879473826,1,51,1,5,1
16.11725719955616,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,0,20,1,4,0
8.699681400989514,3,-0.697214978,5,0.9990969695954552,-0.696585371,0,51,0,1,1
10.308985993422082,4,-0.395416516,2,-0.796674688,0.3150183294559989,0,36,1,3,0
8.476579508530941,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,71,1,4,0
16.1180954509583,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,18,0,4,0
0,1,-1.300811902,3,-0.198084136,0.25767020128799356,0,56,1,4,0
11.407576060361786,7,0.5099788702763554,5,0.9990969695954552,0.5095183438508204,1,44,1,3,1
10.308985993422082,3,-0.697214978,4,0.4005064169404213,-0.279239073,0,49,1,4,0
12.899222326086994,12,2.0189711803091015,4,0.4005064169404213,0.8086109133315714,0,37,1,3,1
9.90353755128617,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,49,1,2,1
7.496097345175956,1,-1.300811902,1,-1.395265241,1.8149776316410415,1,68,1,1,0
10.463131911491967,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,0,46,1,4,0
11.289794413577894,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,35,1,5,0
10.596659732783579,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,0,49,1,4,0
16.1180954509583,9,1.113575794289454,5,0.9990969695954552,1.1125702014894454,0,46,1,5,0
9.90353755128617,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,61,0,1,0
10.491301994830229,4,-0.395416516,3,-0.198084136,0.07832573876829359,0,43,1,4,0
8.294299608857235,3,-0.697214978,1,-1.395265241,0.97279982397615,0,66,1,3,0
8.006700845440367,4,-0.395416516,2,-0.796674688,0.3150183294559989,0,47,1,4,0
7.313886831633462,3,-0.697214978,1,-1.395265241,0.97279982397615,0,77,0,1,0
10.778977123006351,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,24,0,5,1
16.1180954509583,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,64,1,2,0
7.824445930877619,3,-0.697214978,1,-1.395265241,0.97279982397615,0,70,0,1,0
8.101980731853192,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,74,0,4,0
11.289794413577894,3,-0.697214978,5,0.9990969695954552,-0.696585371,0,50,0,4,0
11.394153190178114,12,2.0189711803091015,5,0.9990969695954552,2.0171479879473826,0,75,1,3,1
11.461642696843066,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,68,1,3,0
10.308985993422082,4,-0.395416516,2,-0.796674688,0.3150183294559989,0,52,0,4,0
0,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,34,0,5,0
16.118095550958316,6,0.20818040826980613,3,-0.198084136,-0.041237236,0,57,0,5,0
8.881975184248867,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,63,1,2,0
0,3,-0.697214978,1,-1.395265241,0.97279982397615,0,76,0,1,0
8.517393171418904,3,-0.697214978,2,-0.796674688,0.5554535251255052,0,71,0,3,0
9.210440366976517,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,57,1,4,1
10.555838779903407,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,63,1,4,1
0,3,-0.697214978,1,-1.395265241,0.97279982397615,0,61,1,4,0
8.006700845440367,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,65,0,3,0
9.61587214452889,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,41,0,4,1
8.412054873292933,3,-0.697214978,3,-0.198084136,0.13810722627486027,0,49,0,2,0
0,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,70,1,1,0
10.308985993422082,4,-0.395416516,2,-0.796674688,0.3150183294559989,1,54,1,4,1
9.90353755128617,1,-1.300811902,1,-1.395265241,1.8149776316410415,1,71,0,5,0
7.783640596221253,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,72,0,1,0
11.51293546492023,3,-0.697214978,2,-0.796674688,0.5554535251255052,1,43,0,5,0
0,6,0.20818040826980613,4,0.4005064169404213,0.0833775893933341,1,19,0,4,0
11.289794413577894,3,-0.697214978,4,0.4005064169404213,-0.279239073,1,53,0,5,0
10.043292972227004,3,-0.697214978,1,-1.395265241,0.97279982397615,1,62,1,5,0
9.680406499268875,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,67,1,5,0
10.596659732783579,4,-0.395416516,5,0.9990969695954552,-0.395059443,1,35,1,5,0
0,12,2.0189711803091015,5,0.9990969695954552,2.0171479879473826,0,23,1,3,1
11.002116507732017,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,80,1,4,1
16.118095550958316,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,0,18,0,5,0
8.006700845440367,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,53,0,2,0
10.308985993422082,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,41,0,3,0
0,3,-0.697214978,1,-1.395265241,0.97279982397615,1,78,1,4,0
11.156264806643742,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,35,1,5,0
8.294299608857235,4,-0.395416516,5,0.9990969695954552,-0.395059443,1,49,1,4,0
11.289794413577894,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,0,32,1,4,0
8.987321812850125,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,68,1,5,0
16.1180954509583,7,0.5099788702763554,5,0.9990969695954552,0.5095183438508204,0,34,1,3,1
16.1180954509583,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,58,1,3,0
11.695255355062795,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,1,56,1,5,1
9.210440366976517,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,62,1,3,0
8.294299608857235,2,-0.99901344,1,-1.395265241,1.3938887278085959,1,81,1,2,0
0,3,-0.697214978,5,0.9990969695954552,-0.696585371,1,62,1,4,0
16.1180954509583,12,2.0189711803091015,5,0.9990969695954552,2.0171479879473826,0,19,1,4,0
11.289794413577894,4,-0.395416516,1,-1.395265241,0.5517109201437042,0,45,1,4,0
16.11809565095832,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,54,1,3,1
10.308985993422082,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,1,63,0,4,0
0,6,0.20818040826980613,4,0.4005064169404213,0.0833775893933341,1,19,0,5,0
7.601402334583733,4,-0.395416516,2,-0.796674688,0.3150183294559989,0,65,0,4,1
11.289794413577894,9,1.113575794289454,4,0.4005064169404213,0.44599425136245285,1,36,0,3,0
16.11809565095832,3,-0.697214978,1,-1.395265241,0.97279982397615,1,64,1,4,0
11.350418300109132,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,41,0,4,0
0,3,-0.697214978,1,-1.395265241,0.97279982397615,0,39,1,5,0
0,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,39,1,3,1
0,4,-0.395416516,3,-0.198084136,0.07832573876829359,0,41,1,3,0
0,2,-0.99901344,1,-1.395265241,1.3938887278085959,0,72,0,4,0
10.308985993422082,3,-0.697214978,1,-1.395265241,0.97279982397615,1,69,0,4,0
11.002116507732017,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,34,1,3,0
11.51293546492023,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,24,1,5,0
0,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,31,1,4,0
12.611541086966115,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,38,0,3,0
6.2166061010848646,3,-0.697214978,2,-0.796674688,0.5554535251255052,0,61,1,2,0
9.210440366976517,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,57,1,5,0
16.1180954509583,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,49,1,4,0
10.308985993422082,12,2.0189711803091015,4,0.4005064169404213,0.8086109133315714,0,34,0,4,0
0,3,-0.697214978,1,-1.395265241,0.97279982397615,0,71,1,1,0
9.210440366976517,4,-0.395416516,2,-0.796674688,0.3150183294559989,0,53,0,1,0
10.308985993422082,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,63,0,2,1
8.517393171418904,5,-0.093618054,3,-0.198084136,0.01854425126172692,0,59,1,2,0
9.90353755128617,6,0.20818040826980613,1,-1.395265241,-0.290466888,1,66,0,3,0
8.442685139241176,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,77,0,4,0
16.118095550958316,7,0.5099788702763554,5,0.9990969695954552,0.5095183438508204,0,33,0,4,0
11.51293546492023,9,1.113575794289454,5,0.9990969695954552,1.1125702014894454,1,66,1,5,1
10.915106645867503,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,50,1,4,0
10.778977123006351,7,0.5099788702763554,5,0.9990969695954552,0.5095183438508204,0,64,1,3,1
8.517393171418904,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,42,1,4,0
7.0909098220799835,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,71,1,2,0
8.38776764397578,2,-0.99901344,1,-1.395265241,1.3938887278085959,0,67,1,1,0
9.90353755128617,3,-0.697214978,1,-1.395265241,0.97279982397615,0,63,0,4,0
9.90353755128617,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,58,0,3,0
0,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,64,0,2,0
10.416341118636355,9,1.113575794289454,5,0.9990969695954552,1.1125702014894454,0,58,1,4,1
11.184435286790631,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,75,1,4,1
10.714439990727769,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,39,1,3,0
8.026496938945412,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,70,1,3,0
11.002116507732017,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,59,1,4,1
11.849404844423074,11,1.7171727183025525,4,0.4005064169404213,0.6877386926751986,0,47,1,4,1
10.308985993422082,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,46,1,3,0
9.90353755128617,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,77,1,5,0
9.90353755128617,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,49,1,4,0
10.308985993422082,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,42,1,3,0
0,4,-0.395416516,5,0.9990969695954552,-0.395059443,0,49,1,3,0
9.90353755128617,3,-0.697214978,3,-0.198084136,0.13810722627486027,1,75,0,4,0
7.465655310134056,3,-0.697214978,1,-1.395265241,0.97279982397615,0,77,0,2,0
8.987321812850125,4,-0.395416516,1,-1.395265241,0.5517109201437042,0,71,0,4,0
11.002116507732017,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,36,0,5,0
0,4,-0.395416516,1,-1.395265241,0.5517109201437042,0,56,0,5,0
11.002116507732017,4,-0.395416516,3,-0.198084136,0.07832573876829359,1,52,1,3,0
9.852246888342531,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,66,1,2,0
0,1,-1.300811902,4,0.4005064169404213,-0.520983514,1,74,1,4,1
10.799595985047786,7,0.5099788702763554,4,0.4005064169404213,0.204249810049707,0,39,1,3,1
0,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,59,1,3,0
11.264476926102367,12,2.0189711803091015,1,-1.395265241,-2.817000311,1,84,1,2,1
11.51293546492023,10,1.4153742562960032,5,0.9990969695954552,1.414096130308758,1,24,1,5,0
9.90353755128617,4,-0.395416516,1,-1.395265241,0.5517109201437042,0,56,0,2,0
11.289794413577894,3,-0.697214978,1,-1.395265241,0.97279982397615,1,46,0,5,0
12.429220196836383,1,-1.300811902,4,0.4005064169404213,-0.520983514,1,63,0,4,0
10.308985993422082,4,-0.395416516,3,-0.198084136,0.07832573876829359,1,48,1,3,0
9.90353755128617,3,-0.697214978,1,-1.395265241,0.97279982397615,1,74,0,5,0
10.596659732783579,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,0,44,1,3,0
0,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,77,0,3,0
0,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,80,0,2,0
12.206077645517674,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,0,35,0,5,0
8.006700845440367,3,-0.697214978,5,0.9990969695954552,-0.696585371,0,62,0,3,0
8.006700845440367,6,0.20818040826980613,1,-1.395265241,-0.290466888,0,60,0,5,0
11.695255355062795,3,-0.697214978,4,0.4005064169404213,-0.279239073,1,25,0,5,0
0,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,47,1,3,1
9.218407743053941,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,73,0,3,0
0,6,0.20818040826980613,4,0.4005064169404213,0.0833775893933341,0,35,0,3,0
9.036106025364846,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,66,0,5,0
11.156264806643742,7,0.5099788702763554,1,-1.395265241,-0.711555791,0,80,0,3,1
11.695255355062795,9,1.113575794289454,4,0.4005064169404213,0.44599425136245285,0,34,0,4,0
8.517393171418904,12,2.0189711803091015,5,0.9990969695954552,2.0171479879473826,0,23,0,4,0
9.90353755128617,3,-0.697214978,1,-1.395265241,0.97279982397615,1,72,0,3,0
11.289794413577894,6,0.20818040826980613,4,0.4005064169404213,0.0833775893933341,1,58,0,4,0
10.463131911491967,6,0.20818040826980613,5,0.9990969695954552,0.20799241503150795,0,28,1,4,1
6.90875477931522,3,-0.697214978,1,-1.395265241,0.97279982397615,1,56,0,5,0
16.11809565095832,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,78,0,4,0
10.819798284210286,6,0.20818040826980613,4,0.4005064169404213,0.0833775893933341,1,34,0,4,0
10.308985993422082,4,-0.395416516,4,0.4005064169404213,-0.158366852,1,56,0,5,0
0,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,68,1,1,0
0,4,-0.395416516,1,-1.395265241,0.5517109201437042,0,24,0,4,0
8.006700845440367,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,80,0,1,0
0,1,-1.300811902,1,-1.395265241,1.8149776316410415,0,80,0,2,0
0,4,-0.395416516,4,0.4005064169404213,-0.158366852,0,41,0,4,0
0,6,0.20818040826980613,1,-1.395265241,-0.290466888,1,64,0,2,0
9.90353755128617,12,2.0189711803091015,5,0.9990969695954552,2.0171479879473826,1,29,1,4,0
10.596659732783579,4,-0.395416516,1,-1.395265241,0.5517109201437042,1,64,1,5,0
11.002116507732017,4,-0.395416516,5,0.9990969695954552,-0.395059443,1,43,1,5,0
11.407576060361786,7,0.5099788702763554,5,0.9990969695954552,0.5095183438508204,1,32,1,4,0
10.596659732783579,7,0.5099788702763554,4,0.4005064169404213,0.204249810049707,1,54,1,4,1
